Stemming,negasi
kirim cepat dan lama ini tidak ada anomali barang barang selalu sesuai dengan foto dan skripsi yg saji di shopee,"['kirim', 'cepat', 'dan', 'lama', 'ini', 'tidak_ada', 'anomali', 'barang', 'barang', 'selalu', 'sesuai', 'dengan', 'foto', 'dan', 'skripsi', 'yg', 'saji', 'di', 'shopee']"
sayang banget sama apk shopee barang jamin ori kuslitasnya bagus bagus koin nya mudah dapat juga love yoy shopee,"['sayang', 'banget', 'sama', 'apk', 'shopee', 'barang', 'jamin', 'ori', 'kuslitasnya', 'bagus', 'bagus', 'koin', 'nya', 'mudah', 'dapat', 'juga', 'love', 'yoy', 'shopee']"
saya sangat suka dengan barang yang di tawar dan saya sangat suka layan dari belulang babi jual produk tekiro makasih ya bang,"['saya', 'sangat', 'suka', 'dengan', 'barang', 'yang', 'di', 'tawar', 'dan', 'saya', 'sangat', 'suka', 'layan', 'dari', 'belulang', 'babi', 'jual', 'produk', 'tekiro', 'makasih', 'ya', 'bang']"
alhamdlulillaah dengan shopee saya jadi bisa belanja tanpa capek milih barang sangat bantu sekali dengan aplikasi ini terimakasih shopeesemoga sukses selalu,"['alhamdlulillaah', 'dengan', 'shopee', 'saya', 'jadi', 'bisa', 'belanja', 'tanpa', 'capek', 'milih', 'barang', 'sangat', 'bantu', 'sekali', 'dengan', 'aplikasi', 'ini', 'terimakasih', 'shopeesemoga', 'sukses', 'selalu']"
aplikasi ini bagus dan aplikasi ini juga bisa beli produk produk yang faedah dan aku suka aplikasi ini yang buat aplikasi ini terimakasih atas buat aplikasi yang nama shopee makasih banyak moga sehat selalu ya,"['aplikasi', 'ini', 'bagus', 'dan', 'aplikasi', 'ini', 'juga', 'bisa', 'beli', 'produk', 'produk', 'yang', 'faedah', 'dan', 'aku', 'suka', 'aplikasi', 'ini', 'yang', 'buat', 'aplikasi', 'ini', 'terimakasih', 'atas', 'buat', 'aplikasi', 'yang', 'nama', 'shopee', 'makasih', 'banyak', 'moga', 'sehat', 'selalu', 'ya']"
tempat belanja online yang lengkap dan murah sedikit saran buat kirim bagus pakai ninja expres biaya lebih murah,"['tempat', 'belanja', 'online', 'yang', 'lengkap', 'dan', 'murah', 'sedikit', 'saran', 'buat', 'kirim', 'bagus', 'pakai', 'ninja', 'expres', 'biaya', 'lebih', 'murah']"
aplikasi belanja online no di indonesia mantap poko udah tahun aku pakai aplikasi shopee dan pasti selalu beli apa di shopee,"['aplikasi', 'belanja', 'online', 'no', 'di', 'indonesia', 'mantap', 'poko', 'udah', 'tahun', 'aku', 'pakai', 'aplikasi', 'shopee', 'dan', 'pasti', 'selalu', 'beli', 'apa', 'di', 'shopee']"
aqu syuka blnja shopee brang yg aku pesan juga tdk kecewa kalau bisa sering donk kasih gratis ongkir utk yg blnja cod trim,"['aqu', 'syuka', 'blnja', 'shopee', 'brang', 'yg', 'aku', 'pesan', 'juga', 'tdk', 'kecewa', 'kalau', 'bisa', 'sering', 'donk', 'kasih', 'gratis', 'ongkir', 'utk', 'yg', 'blnja', 'cod', 'trim']"
baik deh spanjang blanja online moga ke dpannya jadi lebih baikk lagi ya neng blanja shopee,"['baik', 'deh', 'spanjang', 'blanja', 'online', 'moga', 'ke', 'dpannya', 'jadi', 'lebih', 'baikk', 'lagi', 'ya', 'neng', 'blanja', 'shopee']"
saran shopee bisa beri produk cicil elektronik seperti led speaker mesin cuci dll dengan angsur yang jangkau,"['saran', 'shopee', 'bisa', 'beri', 'produk', 'cicil', 'elektronik', 'seperti', 'led', 'speaker', 'mesin', 'cuci', 'dll', 'dengan', 'angsur', 'yang', 'jangkau']"
gua download cuma buat pulsa gratis doang makas developer jangan di hapus pulsa nya aku kasi bintang lima tuh,"['gua', 'download', 'cuma', 'buat', 'pulsa', 'gratis', 'doang', 'makas', 'developer', 'tidak_di', 'hapus', 'pulsa', 'nya', 'aku', 'kasi', 'bintang', 'lima', 'tuh']"
saya beri bintang karna barang yg saya beli gak ada masalah sampai saat ini dan untuk pihaj shopee kasih saya sophepaylater yah di tunggu,"['saya', 'beri', 'bintang', 'karna', 'barang', 'yg', 'saya', 'beli', 'tidak_ada', 'masalah', 'sampai', 'saat', 'ini', 'dan', 'untuk', 'pihaj', 'shopee', 'kasih', 'saya', 'sophepaylater', 'yah', 'di', 'tunggu']"
selalu puas belanja di shopee tidak kecewa tapi harus pintar pintar cari jual yg jujur dan amanah di shopee terima kasih shopee,"['selalu', 'puas', 'belanja', 'di', 'shopee', 'tidak_kecewa', 'tapi', 'harus', 'pintar', 'pintar', 'cari', 'jual', 'yg', 'jujur', 'dan', 'amanah', 'di', 'shopee', 'terima', 'kasih', 'shopee']"
alhamdulillah belanja di sini sellernya amanah gak ngecewain moga tambah barokah buat semua,"['alhamdulillah', 'belanja', 'di', 'sini', 'sellernya', 'amanah', 'tidak_ngecewain', 'moga', 'tambah', 'barokah', 'buat', 'semua']"
barang terima dalam kondisi bagus dan sangat muas trim buat shopee kami keluarga akan terus pesan barang lewat shopee,"['barang', 'terima', 'dalam', 'kondisi', 'bagus', 'dan', 'sangat', 'muas', 'trim', 'buat', 'shopee', 'kami', 'keluarga', 'akan', 'terus', 'pesan', 'barang', 'lewat', 'shopee']"
ini aplikasi belanja online baik turut layan sangat ramah dan misal ada kendala pihak shoppe urus masalah dengan baik godd job,"['ini', 'aplikasi', 'belanja', 'online', 'baik', 'turut', 'layan', 'sangat', 'ramah', 'dan', 'misal', 'ada', 'kendala', 'pihak', 'shoppe', 'urus', 'masalah', 'dengan', 'baik', 'godd', 'job']"
aku guna baru shopee alhamdulilah puas belanja di shopee cod terus barang sampek hati pun senang,"['aku', 'guna', 'baru', 'shopee', 'alhamdulilah', 'puas', 'belanja', 'di', 'shopee', 'cod', 'terus', 'barang', 'sampek', 'hati', 'pun', 'senang']"
aplikasi mudah guna  banyak manfaat satu minta atau saran dari saya tambahin menu hapus riwayat pesan dong,"['aplikasi', 'mudah', 'guna', '', 'banyak', 'manfaat', 'satu', 'minta', 'atau', 'saran', 'dari', 'saya', 'tambahin', 'menu', 'hapus', 'riwayat', 'pesan', 'dong']"
dikomen masih ada konsumen yg tipu untuk pihak shopee tolong lebih seleksi lagi untuk para jual yang bandel tipu dan tindak biar para jual tipu jera barang sampah di bilang ori utama untuk barang hp tv speaker aktif bluetooth mp bukan masalah bisa kembali tapi jadi buang waktu harus lapor terus nunggu proses jadi ribet terus harus nunggu hari hari terima kasih,"['dikomen', 'masih', 'ada', 'konsumen', 'yg', 'tipu', 'untuk', 'pihak', 'shopee', 'tolong', 'lebih', 'seleksi', 'lagi', 'untuk', 'para', 'jual', 'yang', 'bandel', 'tipu', 'dan', 'tindak', 'biar', 'para', 'jual', 'tipu', 'jera', 'barang', 'sampah', 'di', 'bilang', 'ori', 'utama', 'untuk', 'barang', 'hp', 'tv', 'speaker', 'aktif', 'bluetooth', 'mp', 'tidak_masalah', 'bisa', 'kembali', 'tapi', 'jadi', 'buang', 'waktu', 'harus', 'lapor', 'terus', 'nunggu', 'proses', 'jadi', 'ribet', 'terus', 'harus', 'nunggu', 'hari', 'hari', 'terima', 'kasih']"
aplikasi yg pass buat yg suka belanja on line mantapp shopee sy suka tapi sayang ongkirnya agak mahal,"['aplikasi', 'yg', 'pass', 'buat', 'yg', 'suka', 'belanja', 'on', 'line', 'mantapp', 'shopee', 'sy', 'suka', 'tapi', 'sayang', 'ongkirnya', 'agak', 'mahal']"
sangat bantu sekali bagi guna shopee yang ingin beli barang yang di ingin tetapi malas keluar yaa di shopee ajah kuwalitasnya mantap sekali,"['sangat', 'bantu', 'sekali', 'bagi', 'guna', 'shopee', 'yang', 'ingin', 'beli', 'barang', 'yang', 'di', 'ingin', 'tetapi', 'malas', 'keluar', 'yaa', 'di', 'shopee', 'ajah', 'kuwalitasnya', 'mantap', 'sekali']"
saya sangat suka dan puas guna aplikasi shopee untuk belanja online karena banyak cashback dan vocer gratis ongkir nya,"['saya', 'sangat', 'suka', 'dan', 'puas', 'guna', 'aplikasi', 'shopee', 'untuk', 'belanja', 'online', 'karena', 'banyak', 'cashback', 'dan', 'vocer', 'gratis', 'ongkir', 'nya']"
aplikasi ga ribet klu br log in masukin alamat cepat produk nya bagus jasa penhiruman cepat rapih banyak pilih,"['aplikasi', 'ga', 'ribet', 'klu', 'br', 'log', 'in', 'masukin', 'alamat', 'cepat', 'produk', 'nya', 'bagus', 'jasa', 'penhiruman', 'cepat', 'rapih', 'banyak', 'pilih']"
sangat bagus sekali aplikasi shopee ini di sini saya bisa belanja barang barang suka saya dan ga pernah bosen buat belanja hehe,"['sangat', 'bagus', 'sekali', 'aplikasi', 'shopee', 'ini', 'di', 'sini', 'saya', 'bisa', 'belanja', 'barang', 'barang', 'suka', 'saya', 'dan', 'ga', 'pernah', 'bosen', 'buat', 'belanja', 'hehe']"
nyaman banget belanja shophee harga murah jga banyak diskon belum lagi gratis ongkirnya,"['nyaman', 'banget', 'belanja', 'shophee', 'harga', 'murah', 'jga', 'banyak', 'diskon', 'belum', 'lagi', 'gratis', 'ongkirnya']"
shopee ter ba ik thanks shopee banyakin voucher gratis ongkir di luar jawanya dong soal sangat batu sekali kalau ongkirnya mahal,"['shopee', 'ter', 'ba', 'ik', 'thanks', 'shopee', 'banyakin', 'voucher', 'gratis', 'ongkir', 'di', 'luar', 'jawanya', 'dong', 'soal', 'sangat', 'batu', 'sekali', 'kalau', 'ongkirnya', 'mahal']"
aligato shopee semua sangat sempurna mungkin bisa tambah system mukhtakhir lain sukses terus shopee,"['aligato', 'shopee', 'semua', 'sangat', 'sempurna', 'mungkin', 'bisa', 'tambah', 'system', 'mukhtakhir', 'lain', 'sukses', 'terus', 'shopee']"
aplikasi nya sangat mudah di guna dan ada bagai macam jenis barang yng di jual bagi saya ini sangat rekom bngt,"['aplikasi', 'nya', 'sangat', 'mudah', 'di', 'guna', 'dan', 'ada', 'bagai', 'macam', 'jenis', 'barang', 'yng', 'di', 'jual', 'bagi', 'saya', 'ini', 'sangat', 'rekom', 'bngt']"
shopee sangat bantu dalam cukup butuh kami apalagi pada masa pandemi seperti sekarang ini sukses shopee,"['shopee', 'sangat', 'bantu', 'dalam', 'cukup', 'butuh', 'kami', 'apalagi', 'pada', 'masa', 'pandemi', 'seperti', 'sekarang', 'ini', 'sukses', 'shopee']"
top markotop fitur nya mudah erti apalagi bg mula yg baru buat akun shopee is the best,"['top', 'markotop', 'fitur', 'nya', 'mudah', 'erti', 'apalagi', 'bg', 'mula', 'yg', 'baru', 'buat', 'akun', 'shopee', 'is', 'the', 'best']"
saya suka sama shopee gak usah keluar rumah bisa belanja cepat lagi nyampainya terima kasih shopee,"['saya', 'suka', 'sama', 'shopee', 'tidak_usah', 'keluar', 'rumah', 'bisa', 'belanja', 'cepat', 'lagi', 'nyampainya', 'terima', 'kasih', 'shopee']"
aplikasi ini sangat percaya saya sgt suka belanja online lalu aplikasi ini karena jual tdk dpat dg mudah laku tipu jika jadi salah dalam kirim barang seperti variasi produk yg tidak sesuai deskripsi maka kita bisa kembali barang dan dana dapat kembali cara utuh tanpa kurang sedikit,"['aplikasi', 'ini', 'sangat', 'percaya', 'saya', 'sgt', 'suka', 'belanja', 'online', 'lalu', 'aplikasi', 'ini', 'karena', 'jual', 'tdk', 'dpat', 'dg', 'mudah', 'laku', 'tipu', 'jika', 'jadi', 'salah', 'dalam', 'kirim', 'barang', 'seperti', 'variasi', 'produk', 'yg', 'tidak_sesuai', 'deskripsi', 'maka', 'kita', 'bisa', 'kembali', 'barang', 'dan', 'dana', 'dapat', 'kembali', 'cara', 'utuh', 'tanpa', 'kurang', 'sedikit']"
saya senang belanja di sovi karna barang bagus kirim cepat kurir ramah makasih sovi,"['saya', 'senang', 'belanja', 'di', 'sovi', 'karna', 'barang', 'bagus', 'kirim', 'cepat', 'kurir', 'ramah', 'makasih', 'sovi']"
belanja lalu shopee sangat senang dan saya sudah guna aplikasi shopee ini cukup lama untuk kirim kita tinggal pilih jasa kirim mana tinggal pilih dan tinggal tunggu pesan tiba terima kasih shopee makin sukses dengan inovasi inovasi yang baru,"['belanja', 'lalu', 'shopee', 'sangat', 'senang', 'dan', 'saya', 'sudah', 'guna', 'aplikasi', 'shopee', 'ini', 'cukup', 'lama', 'untuk', 'kirim', 'kita', 'tinggal', 'pilih', 'jasa', 'kirim', 'mana', 'tinggal', 'pilih', 'dan', 'tinggal', 'tunggu', 'pesan', 'tiba', 'terima', 'kasih', 'shopee', 'makin', 'sukses', 'dengan', 'inovasi', 'inovasi', 'yang', 'baru']"
suka karna ada begitu banyak toko jdi bs bandingin harga dan ada voucer gartis ongkir tapi skrg kbnyakan voucer gratis ongkirnya untuk shopeepay agak sedih,"['suka', 'karna', 'ada', 'begitu', 'banyak', 'toko', 'jdi', 'bs', 'bandingin', 'harga', 'dan', 'ada', 'voucer', 'gartis', 'ongkir', 'tapi', 'skrg', 'kbnyakan', 'voucer', 'gratis', 'ongkirnya', 'untuk', 'shopeepay', 'agak', 'sedih']"
barang blm pernah kecewa tp skrng mah jarang gratis ongkir padahal sya belanja hampir tiap hari,"['barang', 'blm', 'pernah', 'kecewa', 'tp', 'skrng', 'mah', 'jarang', 'gratis', 'ongkir', 'padahal', 'sya', 'belanja', 'hampir', 'tiap', 'hari']"
bgus bngett muas wajib buat didownload,"['bgus', 'bngett', 'muas', 'wajib', 'buat', 'didownload']"
suka sekali belanja di shoppe mudah dan cepat bnyk gerat ongkir lagi top dech pokok ny,"['suka', 'sekali', 'belanja', 'di', 'shoppe', 'mudah', 'dan', 'cepat', 'bnyk', 'gerat', 'ongkir', 'lagi', 'top', 'dech', 'pokok', 'ny']"
aplikasi shopee sangat bantu apalagi ada skrng ini ga bisa mana mana kalo kata aku murah belanja shopee sangat bantu,"['aplikasi', 'shopee', 'sangat', 'bantu', 'apalagi', 'ada', 'skrng', 'ini', 'ga', 'bisa', 'mana', 'mana', 'kalo', 'kata', 'aku', 'murah', 'belanja', 'shopee', 'sangat', 'bantu']"
mohon untuk lebih selektif pada dagang agar tidak kecewa konsumen karena barang yang pes tidak sesuai dengan barang yang kirim,"['mohon', 'untuk', 'lebih', 'selektif', 'pada', 'dagang', 'agar', 'tidak_kecewa', 'konsumen', 'karena', 'barang', 'yang', 'pes', 'tidak_sesuai', 'dengan', 'barang', 'yang', 'kirim']"
pokok shopee emang the best lah luv bangett pokok pertama download gara gara ada idol kpop yang aku stan jadi ba di shopee lama lama tarik sama barang barang yang di jual jadi sekarang kalau belanja di shopee,"['pokok', 'shopee', 'emang', 'the', 'best', 'lah', 'luv', 'bangett', 'pokok', 'pertama', 'download', 'gara', 'gara', 'ada', 'idol', 'kpop', 'yang', 'aku', 'stan', 'jadi', 'ba', 'di', 'shopee', 'lama', 'lama', 'tarik', 'sama', 'barang', 'barang', 'yang', 'di', 'jual', 'jadi', 'sekarang', 'kalau', 'belanja', 'di', 'shopee']"
entah mungkin saya yg terlalu sering belanja di shopee atau gimana ga tau tapi memang barang barang di shopee lebih murah dan kalau kita pintar pintar pilih akan dapat yang harga lebih murah dan kualitas oke just my opini,"['entah', 'mungkin', 'saya', 'yg', 'terlalu', 'sering', 'belanja', 'di', 'shopee', 'atau', 'gimana', 'ga', 'tau', 'tapi', 'memang', 'barang', 'barang', 'di', 'shopee', 'lebih', 'murah', 'dan', 'kalau', 'kita', 'pintar', 'pintar', 'pilih', 'akan', 'dapat', 'yang', 'harga', 'lebih', 'murah', 'dan', 'kualitas', 'oke', 'just', 'my', 'opini']"
aplikasi shopping paling top deh lama belanja di shopee semua barang yang di antar sesuai pesan,"['aplikasi', 'shopping', 'paling', 'top', 'deh', 'lama', 'belanja', 'di', 'shopee', 'semua', 'barang', 'yang', 'di', 'antar', 'sesuai', 'pesan']"
mantep bgt salama pandemi begini bikin belanja jadi mudah dan praktis banyak gratis ongkirnya keren,"['mantep', 'bgt', 'salama', 'pandemi', 'begini', 'bikin', 'belanja', 'jadi', 'mudah', 'dan', 'praktis', 'banyak', 'gratis', 'ongkirnya', 'keren']"
se enggak shopee udah bantu banget turut aku apa lagi musim covid kayak gin jadi aku gak perlu repot keluar rumah untuk beli kebutuuhan aku thank banget buat shopee,"['se', 'enggak', 'shopee', 'udah', 'bantu', 'banget', 'turut', 'aku', 'apa', 'lagi', 'musim', 'covid', 'kayak', 'gin', 'jadi', 'aku', 'tidak_perlu', 'repot', 'keluar', 'rumah', 'untuk', 'beli', 'kebutuuhan', 'aku', 'thank', 'banget', 'buat', 'shopee']"
makasih shopee puas bgt deh pokok belanja di shopee keren dan sangat mudah cara belanja,"['makasih', 'shopee', 'puas', 'bgt', 'deh', 'pokok', 'belanja', 'di', 'shopee', 'keren', 'dan', 'sangat', 'mudah', 'cara', 'belanja']"
bantu banget bwt yg ga bs mana yg sibuk asal bs selektif milih barang bs dpt yg kualitas baik,"['bantu', 'banget', 'bwt', 'yg', 'ga', 'bs', 'mana', 'yg', 'sibuk', 'asal', 'bs', 'selektif', 'milih', 'barang', 'bs', 'dpt', 'yg', 'kualitas', 'baik']"
suka banget blanja dishopee cepet banget kirim ada vocer gratis ongkirnya lagi,"['suka', 'banget', 'blanja', 'dishopee', 'cepet', 'banget', 'kirim', 'ada', 'vocer', 'gratis', 'ongkirnya', 'lagi']"
aplikasih ini buat saya kurang terus beli di shopee ada banyak hal murah barang kualitas kirim cepat pas saya salut salam dari aril mojokerto,"['aplikasih', 'ini', 'buat', 'saya', 'kurang', 'terus', 'beli', 'di', 'shopee', 'ada', 'banyak', 'hal', 'murah', 'barang', 'kualitas', 'kirim', 'cepat', 'pas', 'saya', 'salut', 'salam', 'dari', 'aril', 'mojokerto']"
saya kasih bintang biar di akun saya ada shopee pay leter biar mudah belanja di shopee maju terus shopee,"['saya', 'kasih', 'bintang', 'biar', 'di', 'akun', 'saya', 'ada', 'shopee', 'pay', 'leter', 'biar', 'mudah', 'belanja', 'di', 'shopee', 'maju', 'terus', 'shopee']"
dear shopee tambah lagi point plus nya di tiap transaksi nya biar bisa rekom ke sodara utk pakai app shopee tq,"['dear', 'shopee', 'tambah', 'lagi', 'point', 'plus', 'nya', 'di', 'tiap', 'transaksi', 'nya', 'biar', 'bisa', 'rekom', 'ke', 'sodara', 'utk', 'pakai', 'app', 'shopee', 'tq']"
belanja apa saja di shopee hemat murah produk bagus dan aman selain itu banyak promo yg tarik,"['belanja', 'apa', 'saja', 'di', 'shopee', 'hemat', 'murah', 'produk', 'bagus', 'dan', 'aman', 'selain', 'itu', 'banyak', 'promo', 'yg', 'tarik']"
belum pernah kecewa dari mulai bini kemarenan yg order sini cuman nyari yg bisa cod aje sukses terus shoppee,"['belum', 'pernah', 'kecewa', 'dari', 'mulai', 'bini', 'kemarenan', 'yg', 'order', 'sini', 'cuman', 'nyari', 'yg', 'bisa', 'cod', 'aje', 'sukses', 'terus', 'shoppee']"
haabis update pilih untuk via kirim kok gak aada lagi jadi gak bisa pilih via jnt atau si cepat,"['haabis', 'update', 'pilih', 'untuk', 'via', 'kirim', 'kok', 'tidak_aada', 'lagi', 'jadi', 'tidak_bisa', 'pilih', 'via', 'jnt', 'atau', 'si', 'cepat']"
saya sudah beberapa kali order di shopee dan saya suka karena tidak kecewa barang buru download shopee sekarang,"['saya', 'sudah', 'beberapa', 'kali', 'order', 'di', 'shopee', 'dan', 'saya', 'suka', 'karena', 'tidak_kecewa', 'barang', 'buru', 'download', 'shopee', 'sekarang']"
pkok nya shopee apk baik lah dari yg lain harga nya bnyak discon gratis ongkir nya limpah kirim barang nya juga cepat hari barang udh nyampe,"['pkok', 'nya', 'shopee', 'apk', 'baik', 'lah', 'dari', 'yg', 'lain', 'harga', 'nya', 'bnyak', 'discon', 'gratis', 'ongkir', 'nya', 'limpah', 'kirim', 'barang', 'nya', 'juga', 'cepat', 'hari', 'barang', 'udh', 'nyampe']"
jelek banget jd ken blanja trus,"['jelek', 'banget', 'jd', 'ken', 'blanja', 'trus']"
belanja onlain baik yg saya tahu adalah di shopee yg lain nya lewat minggat yg gk bisa belanja gk usah komen jelek itu km yg pe ak wkwkw,"['belanja', 'onlain', 'baik', 'yg', 'saya', 'tahu', 'adalah', 'di', 'shopee', 'yg', 'lain', 'nya', 'lewat', 'minggat', 'yg', 'gk', 'bisa', 'belanja', 'gk', 'usah', 'komen', 'jelek', 'itu', 'km', 'yg', 'pe', 'ak', 'wkwkw']"
alhamdulillah lama saya pesan tdk kecewa cepat kirim barang sangat baik belanja online lebih mudah suka deh shopee bisa cod,"['alhamdulillah', 'lama', 'saya', 'pesan', 'tdk', 'kecewa', 'cepat', 'kirim', 'barang', 'sangat', 'baik', 'belanja', 'online', 'lebih', 'mudah', 'suka', 'deh', 'shopee', 'bisa', 'cod']"
shopee memang ok btw voucher gratis ongkir min belanja nya ditambahin lg dong buat member setia platinum min,"['shopee', 'memang', 'ok', 'btw', 'voucher', 'gratis', 'ongkir', 'min', 'belanja', 'nya', 'ditambahin', 'lg', 'dong', 'buat', 'member', 'setia', 'platinum', 'min']"
shopee bgus saya bisa belanja lalu cod shopee pay poko bgus bgt bisa beli online nice developer,"['shopee', 'bgus', 'saya', 'bisa', 'belanja', 'lalu', 'cod', 'shopee', 'pay', 'poko', 'bgus', 'bgt', 'bisa', 'beli', 'online', 'nice', 'developer']"
expecting value line column char itu kenapa kak mohon balas cepat terima kasih,"['expecting', 'value', 'line', 'column', 'char', 'itu', 'kenapa', 'kak', 'mohon', 'balas', 'cepat', 'terima', 'kasih']"
suka bgt shopping di shoppe murah kirim cepat dan skrng bs pakai spaylater dll thanks shoppe,"['suka', 'bgt', 'shopping', 'di', 'shoppe', 'murah', 'kirim', 'cepat', 'dan', 'skrng', 'bs', 'pakai', 'spaylater', 'dll', 'thanks', 'shoppe']"
shope sangat bagus cuma kena game nya skrng suka tiba keluar kan nyawa game nya jadi hangus pdhal sangat suka main game di shopeb,"['shope', 'sangat', 'bagus', 'cuma', 'kena', 'game', 'nya', 'skrng', 'suka', 'tiba', 'keluar', 'kan', 'nyawa', 'game', 'nya', 'jadi', 'hangus', 'pdhal', 'sangat', 'suka', 'main', 'game', 'di', 'shopeb']"
akun saya di batas beberapa hasil jual saya masih di tahan shopee dan belum di lepas juga sya sudah chat beberapa kali jawab cs sama aja bilang mw di prioritas tapu mana sampai sekarang masih belum juga padahal sudah hari kerja kesel banget,"['akun', 'saya', 'di', 'batas', 'beberapa', 'hasil', 'jual', 'saya', 'masih', 'di', 'tahan', 'shopee', 'dan', 'belum', 'di', 'lepas', 'juga', 'sya', 'sudah', 'chat', 'beberapa', 'kali', 'jawab', 'cs', 'sama', 'aja', 'bilang', 'mw', 'di', 'prioritas', 'tapu', 'mana', 'sampai', 'sekarang', 'masih', 'belum', 'juga', 'padahal', 'sudah', 'hari', 'kerja', 'kesel', 'banget']"
bagus appsnya mudah guna banyak promo banyak games yg tarik pula pokok top de shopee,"['bagus', 'appsnya', 'mudah', 'guna', 'banyak', 'promo', 'banyak', 'games', 'yg', 'tarik', 'pula', 'pokok', 'top', 'de', 'shopee']"
saya sngat suka dngn aplikasi shopee apa yg kta ingin ada die shopee nyesal klo ngga download aplikasi,"['saya', 'sngat', 'suka', 'dngn', 'aplikasi', 'shopee', 'apa', 'yg', 'kta', 'ingin', 'ada', 'die', 'shopee', 'nyesal', 'klo', 'ngga', 'download', 'aplikasi']"
belanja bijak karena kita bisa cek produk dan cek harga dengan cermat dari bagai toko shopee is the best ,"['belanja', 'bijak', 'karena', 'kita', 'bisa', 'cek', 'produk', 'dan', 'cek', 'harga', 'dengan', 'cermat', 'dari', 'bagai', 'toko', 'shopee', 'is', 'the', 'best', '']"
tempat belanja yg oke banget meski ongkir kadang mahal tp gpp byk juga promo nya market place yg recommended,"['tempat', 'belanja', 'yg', 'oke', 'banget', 'meski', 'ongkir', 'kadang', 'mahal', 'tp', 'gpp', 'byk', 'juga', 'promo', 'nya', 'market', 'place', 'yg', 'recommended']"
lebih mudah belanja online barang cepat samapai kualitas dan mutu agar di kembang lagi supaya langgan berlanganan,"['lebih', 'mudah', 'belanja', 'online', 'barang', 'cepat', 'samapai', 'kualitas', 'dan', 'mutu', 'agar', 'di', 'kembang', 'lagi', 'supaya', 'langgan', 'berlanganan']"
tapi knp metode bayar akulaku tidak ada di akun shopee saya yaa bingung cara umum puas dgn layan,"['tapi', 'knp', 'metode', 'bayar', 'akulaku', 'tidak_ada', 'di', 'akun', 'shopee', 'saya', 'yaa', 'bingung', 'cara', 'umum', 'puas', 'dgn', 'layan']"
barang bagus bagus dan tidak kecewa poko puas deh belanja di shopee oya ko di shopee saya gk ada spay later nya yaa,"['barang', 'bagus', 'bagus', 'dan', 'tidak_kecewa', 'poko', 'puas', 'deh', 'belanja', 'di', 'shopee', 'oya', 'ko', 'di', 'shopee', 'saya', 'gk', 'ada', 'spay', 'later', 'nya', 'yaa']"
aplikasi belanja online yg oke bgt nih suka bgt dgn promo nya cashback nya banyak gratis ongkir dll pkknya seru abis,"['aplikasi', 'belanja', 'online', 'yg', 'oke', 'bgt', 'nih', 'suka', 'bgt', 'dgn', 'promo', 'nya', 'cashback', 'nya', 'banyak', 'gratis', 'ongkir', 'dll', 'pkknya', 'seru', 'abis']"
lama aku belanja sini nyaman dan fun banget apalagi banyak cashback dan potong harga itu yang suka para perempuan heheh,"['lama', 'aku', 'belanja', 'sini', 'nyaman', 'dan', 'fun', 'banget', 'apalagi', 'banyak', 'cashback', 'dan', 'potong', 'harga', 'itu', 'yang', 'suka', 'para', 'perempuan', 'heheh']"
kok aneh ya komentar saya kok hilang pdhl bintang hasil begitu buka playstore lg udah hilang,"['kok', 'aneh', 'ya', 'komentar', 'saya', 'kok', 'hilang', 'pdhl', 'bintang', 'hasil', 'begitu', 'buka', 'playstore', 'lg', 'udah', 'hilang']"
knapa gak bisa liat postingan toko jual yg dapat lihat hanya berapa postingan nya padahal postingannya banyak,"['knapa', 'tidak_bisa', 'liat', 'postingan', 'toko', 'jual', 'yg', 'dapat', 'lihat', 'hanya', 'berapa', 'postingan', 'nya', 'padahal', 'postingannya', 'banyak']"
bintang dulu kok sekarang sering batal pesan cod cara otomatis tolong donk kalo gak niat kasih voucher gak usah kasih promo voucher jual susah beli binggung mending shopee yg dulu yg baru gagas gak jelas lama kalah jauh sama si hijau,"['bintang', 'dulu', 'kok', 'sekarang', 'sering', 'batal', 'pesan', 'cod', 'cara', 'otomatis', 'tolong', 'donk', 'kalo', 'tidak_niat', 'kasih', 'voucher', 'tidak_usah', 'kasih', 'promo', 'voucher', 'jual', 'susah', 'beli', 'binggung', 'mending', 'shopee', 'yg', 'dulu', 'yg', 'baru', 'gagas', 'tidak_jelas', 'lama', 'kalah', 'jauh', 'sama', 'si', 'hijau']"
senang belanja di aplikasi ini banyak barang harga promo tambah gratis ongkir terima kasih shopee sukses terus yaa,"['senang', 'belanja', 'di', 'aplikasi', 'ini', 'banyak', 'barang', 'harga', 'promo', 'tambah', 'gratis', 'ongkir', 'terima', 'kasih', 'shopee', 'sukses', 'terus', 'yaa']"
sangat bantu sih ini aplikasi keren tapi ko aga lot yh apa karna di hp aku sama kaka aku aja atau emng aplikasi yak,"['sangat', 'bantu', 'sih', 'ini', 'aplikasi', 'keren', 'tapi', 'ko', 'aga', 'lot', 'yh', 'apa', 'karna', 'di', 'hp', 'aku', 'sama', 'kaka', 'aku', 'aja', 'atau', 'emng', 'aplikasi', 'yak']"
saye syukak shopee cek toko saye spa tau butuh paling murah dishopee nanangkh,"['saye', 'syukak', 'shopee', 'cek', 'toko', 'saye', 'spa', 'tau', 'butuh', 'paling', 'murah', 'dishopee', 'nanangkh']"
